Time (seconds),Lock,Running Time,Light,Acceleration x,Acceleration y,Acceleration z
38.44,33393119,38444777,62,-12,16,-1036
38.44,33393119,38448777,62,-12,24,-1036
38.45,33393119,38452796,62,-12,24,-1036
38.45,33393119,38456777,62,-12,24,-1036
38.48,33393119,38480868,61,-12,28,-1032
38.48,33393119,38484930,61,-12,28,-1032
38.48,33393119,38488790,60,-12,24,-1032
38.49,33393119,38492817,60,-12,24,-1032
38.49,33393119,38496883,60,-12,24,-1032
38.5,33393119,38500931,60,-12,24,-1032
38.63,33393119,38636787,65,-12,20,-1044
38.64,33393119,38640777,65,-12,20,-1044
38.64,33393119,38644881,65,-12,20,-1044
38.64,33393119,38648777,65,-12,24,-1048
38.65,33393119,38652777,65,-12,24,-1048
38.65,33393119,38656777,65,-12,24,-1048
38.66,33393119,38660776,65,-12,24,-1048
38.68,33393119,38684790,62,-24,32,-1024
38.68,33393119,38688822,59,-8,20,-1036
38.69,33393119,38692870,59,-8,20,-1036
38.69,33393119,38696921,59,-8,20,-1036
38.7,33393119,38703215,59,-8,20,-1036
38.7,33393119,38708775,59,-12,24,-1032
38.73,33393119,38732786,60,-16,24,-1032
38.73,33393119,38736884,66,-16,24,-1032
38.74,33393119,38740777,66,-16,24,-1032
38.74,33393119,38744780,66,-16,24,-1032
38.74,33393119,38748777,66,-16,20,-1036
38.75,33393119,38752777,66,-16,20,-1036
38.75,33393119,38756776,66,-16,20,-1036
38.78,33393119,38780790,66,-12,24,-1056
38.78,33393119,38784807,66,-12,24,-1056
38.78,33393119,38788871,61,0,24,-1032
38.79,33393119,38792924,61,0,24,-1032
38.79,33393119,38796787,61,0,24,-1032
38.8,33393119,38800867,61,0,24,-1032
38.82,33393119,38824775,59,-16,24,-1032
38.82,33393119,38828787,59,-16,24,-1036
38.83,33393119,38832777,59,-16,24,-1036
38.83,33393119,38836778,62,-16,24,-1036
38.84,33393119,38840777,62,-16,24,-1036
38.84,33393119,38844777,62,-16,24,-1036
38.84,33393119,38848777,62,-16,24,-1044
38.87,33393119,38872778,67,-16,20,-1048
38.87,33393119,38879225,67,-16,20,-1048
38.88,33393119,38884882,67,-16,20,-1048
38.88,33393119,38888784,62,-12,28,-1044
38.89,33393119,38892879,62,-12,28,-1044
38.89,33393119,38896776,62,-12,28,-1044
38.92,33393119,38920802,61,-8,24,-1016
38.92,33393119,38924777,61,-8,24,-1016
38.92,33393119,38928790,61,-8,24,-1048
38.93,33393119,38932777,61,-8,24,-1048
38.93,33393119,38936777,61,-8,24,-1048
38.94,33393119,38940777,61,-8,24,-1048
38.95,33393119,38952794,61,-8,24,-1044
38.96,33393119,38969090,61,-8,24,-1048
38.97,33393119,38972790,61,-8,24,-1048
38.97,33393119,38976922,61,-8,24,-1048
38.98,33393119,38980872,61,-8,24,-1048
38.98,33393119,38984947,61,-8,24,-1048
38.98,33393119,38988787,59,-16,20,-1040
39.01,33393119,39012794,66,-12,24,-1036
39.01,33393119,39016787,66,-12,24,-1036
39.02,33393119,39020780,66,-12,24,-1036
39.02,33393119,39024777,66,-12,24,-1036
39.02,33393119,39028777,66,-16,20,-1036
39.03,33393119,39035278,66,-16,20,-1036
39.06,33393119,39064929,66,-8,20,-1036
39.06,33393119,39068799,66,-12,28,-1032
39.07,33393119,39072866,66,-12,28,-1032
39.07,33393119,39076874,66,-12,28,-1032
39.08,33393119,39080931,66,-12,28,-1032
39.08,33393119,39084787,66,-12,28,-1032
39.08,33393119,39088787,65,-12,24,-1048
39.11,33393119,39112777,66,-20,20,-1052
39.11,33393119,39116787,66,-20,20,-1052
39.12,33393119,39120777,66,-20,20,-1052
39.12,33393119,39124791,66,-20,20,-1052
39.12,33393119,39128777,66,-20,20,-1052
39.13,33393119,39132777,66,-12,28,-1036
39.15,33393119,39156864,67,-12,24,-1036
39.16,33393119,39160873,67,-12,24,-1036
39.16,33393119,39164777,62,-12,24,-1036
39.16,33393119,39168809,62,-12,24,-1036
39.17,33393119,39172858,62,-16,24,-1048
39.17,33393119,39176871,62,-16,24,-1048
39.18,33393119,39180938,62,-16,24,-1048
39.2,33393119,39204775,66,-16,28,-1040
39.2,33393119,39208776,66,-16,28,-1040
39.21,33393119,39215306,66,-12,16,-1036
39.22,33393119,39220776,66,-12,16,-1036
39.22,33393119,39224889,66,-12,16,-1036
39.22,33393119,39228777,66,-12,16,-1036
39.25,33393119,39252791,62,-16,20,-1028
39.25,33393119,39256868,62,-16,20,-1028
39.26,33393119,39260930,62,-16,20,-1028
39.26,33393119,39264792,61,-16,20,-1028
39.26,33393119,39268823,61,-16,20,-1028
39.27,33393119,39272861,61,-12,24,-1036
39.3,33393119,39300775,61,-8,28,-1044
39.3,33393119,39304776,61,-8,28,-1044
39.3,33393119,39308787,61,-8,28,-1044
39.31,33393119,39312787,61,-8,24,-1040
39.31,33393119,39316891,66,-8,24,-1040
39.32,33393119,39320777,66,-8,24,-1040
39.32,33393119,39324780,66,-8,24,-1040
39.34,33393119,39348865,61,-16,24,-1040
39.35,33393119,39352934,61,-12,24,-1032
39.35,33393119,39356795,61,-12,24,-1032
39.36,33393119,39360812,61,-12,24,-1032
39.36,33393119,39364864,62,-12,24,-1032
39.36,33393119,39368926,62,-12,24,-1032
39.49,33393119,39499217,61,-12,24,-1052
39.5,33393119,39504786,61,-12,24,-1052
39.5,33393119,39508777,61,-12,24,-1052
39.51,33393119,39512777,61,-12,24,-1040
39.51,33393119,39516777,61,-12,24,-1040
39.52,33393119,39520777,61,-12,24,-1040
39.52,33393119,39524777,61,-12,24,-1040
39.54,33393119,39548942,60,-12,20,-1044
39.55,33393119,39552793,60,-12,28,-1036
39.55,33393119,39556820,60,-12,28,-1036
39.56,33393119,39560870,60,-12,28,-1036
39.56,33393119,39564933,62,-12,28,-1036
39.56,33393119,39568787,62,-12,28,-1036
39.59,33393119,39592789,61,-16,16,-1032
39.59,33393119,39596776,61,-16,16,-1032
39.6,33393119,39600791,61,-16,16,-1032
39.6,33393119,39604777,61,-16,16,-1032
39.6,33393119,39608777,61,-16,16,-1032
39.61,33393119,39612777,61,-8,24,-1044
39.61,33393119,39616777,67,-8,24,-1044
39.64,33393119,39640870,67,-20,24,-1032
39.64,33393119,39644943,67,-20,24,-1032
39.64,33393119,39648786,67,-20,24,-1032
39.65,33393119,39655528,67,-12,24,-1032
39.66,33393119,39660936,67,-12,24,-1032
39.66,33393119,39664811,62,-12,24,-1032
39.68,33393119,39688775,62,-12,20,-1036
39.69,33393119,39692790,61,-16,28,-1040
39.69,33393119,39696784,61,-16,28,-1040
39.7,33393119,39700777,61,-16,28,-1040
39.7,33393119,39704777,61,-16,28,-1040
39.7,33393119,39708777,61,-16,28,-1040
39.72,33393119,39720779,59,-12,24,-1028
39.73,33393119,39736868,59,-16,32,-1048
39.74,33393119,39740790,61,-16,32,-1048
39.74,33393119,39744798,61,-16,32,-1048
39.74,33393119,39748808,61,-16,32,-1048
39.75,33393119,39753130,61,-16,24,-1036
39.75,33393119,39756929,61,-16,24,-1036
39.78,33393119,39780775,61,-8,28,-1056
39.78,33393119,39784776,61,-8,28,-1056
39.78,33393119,39788787,61,-8,28,-1056
39.79,33393119,39792788,61,-12,20,-1040
39.79,33393119,39796777,61,-12,20,-1040
39.8,33393119,39800777,61,-12,20,-1040
39.82,33393119,39824792,61,-8,24,-1036
39.83,33393119,39831264,61,-8,24,-1036
39.83,33393119,39836924,61,-16,16,-1040
39.84,33393119,39840821,61,-16,16,-1040
39.84,33393119,39844807,61,-16,16,-1040
39.84,33393119,39848884,61,-16,16,-1040
39.85,33393119,39853190,61,-12,28,-1048
39.87,33393119,39876789,62,-12,20,-1036
39.88,33393119,39880776,62,-12,20,-1036
39.88,33393119,39884787,62,-12,20,-1036
39.88,33393119,39888787,62,-12,20,-1036
39.89,33393119,39892777,62,-8,24,-1044
39.89,33393119,39896776,62,-8,24,-1044
39.92,33393119,39920795,61,-12,24,-1040
39.92,33393119,39924867,61,-12,24,-1040
39.92,33393119,39928876,61,-12,24,-1040
39.93,33393119,39932783,61,-12,24,-1044
39.93,33393119,39936801,61,-8,24,-1044
39.94,33393119,39940887,61,-8,24,-1044
39.94,33393119,39944928,61,-8,24,-1044
39.96,33393119,39968789,63,-16,28,-1040
39.97,33393119,39972776,63,-16,28,-1040
39.97,33393119,39976777,63,-12,32,-1036
39.98,33393119,39980788,63,-12,32,-1036
39.98,33393119,39987214,63,-12,32,-1036
39.99,33393119,39992776,59,-12,32,-1036
40.01,33393119,40016857,66,-20,24,-1028
40.02,33393119,40020861,66,-20,24,-1028
40.02,33393119,40024898,66,-20,24,-1028
40.02,33393119,40028786,66,-20,24,-1028
40.03,33393119,40032795,66,-20,24,-1028
40.03,33393119,40036869,66,-12,24,-1032
40.04,33393119,40040874,66,-12,24,-1032
40.06,33393119,40064775,66,-12,28,-1040
40.06,33393119,40068776,59,-12,28,-1040
40.07,33393119,40072776,59,-12,28,-1040
40.07,33393119,40076787,59,-16,20,-1040
40.08,33393119,40080869,59,-16,20,-1040
40.08,33393119,40084777,59,-16,20,-1040
40.1,33393119,40108765,59,-20,20,-1044
40.11,33393119,40112794,59,-20,20,-1044
40.11,33393119,40116880,61,-8,20,-1044
40.12,33393119,40120872,61,-8,20,-1044
40.12,33393119,40124778,61,-8,20,-1044
40.12,33393119,40128798,61,-8,20,-1044
40.15,33393119,40156775,60,-12,24,-1028
40.16,33393119,40160776,60,-12,24,-1028
40.16,33393119,40167287,61,-12,24,-1028
40.17,33393119,40172868,61,-12,24,-1028
40.17,33393119,40176777,61,-8,24,-1040
40.18,33393119,40180783,61,-8,24,-1040
40.18,33393119,40184777,61,-8,24,-1040
40.2,33393119,40208813,65,-8,24,-1044
40.21,33393119,40212865,65,-8,24,-1044
40.21,33393119,40216951,59,-16,20,-1040
40.22,33393119,40220799,59,-16,20,-1040
40.22,33393119,40224816,59,-16,20,-1040
40.22,33393119,40228789,59,-16,20,-1040
40.36,33393119,40364775,60,-16,24,-1028
40.36,33393119,40368788,67,-16,24,-1028
40.37,33393119,40372777,67,-16,24,-1028
40.37,33393119,40376777,67,-12,24,-1028
40.38,33393119,40380777,67,-12,24,-1028
40.38,33393119,40384777,67,-12,24,-1028
40.38,33393119,40388777,67,-12,24,-1028
40.41,33393119,40412926,61,-12,28,-1040
40.41,33393119,40416799,61,-12,20,-1028
40.42,33393119,40420808,60,-12,20,-1028
40.42,33393119,40424868,60,-12,20,-1028
40.42,33393119,40428934,60,-12,20,-1028
40.43,33393119,40435282,60,-12,20,-1028
40.46,33393119,40460775,63,-8,24,-1032
40.46,33393119,40464788,63,-8,24,-1032
40.46,33393119,40468777,61,-8,24,-1032
40.47,33393119,40472777,61,-8,24,-1032
40.47,33393119,40476803,61,-16,28,-1044
40.48,33393119,40480777,61,-16,28,-1044
40.48,33393119,40484777,61,-16,28,-1044
40.5,33393119,40508784,61,-12,24,-1032
40.51,33393119,40512791,61,-12,24,-1032
40.51,33393119,40517127,61,-16,20,-1044
40.52,33393119,40520935,60,-16,20,-1044
40.52,33393119,40524787,60,-16,20,-1044
40.52,33393119,40528776,60,-16,20,-1044
40.55,33393119,40552786,61,-12,24,-1032
40.55,33393119,40556788,61,-8,28,-1024
40.56,33393119,40560777,61,-8,28,-1024
40.56,33393119,40564777,61,-8,28,-1024
40.56,33393119,40568820,67,-8,28,-1024
40.57,33393119,40572777,67,-8,28,-1024
40.57,33393119,40576796,67,-20,24,-1040
40.6,33393119,40600942,63,-12,20,-1048
40.6,33393119,40604796,63,-12,20,-1048
40.61,33393119,40611329,63,-12,20,-1048
40.61,33393119,40617207,63,-12,20,-1040
40.62,33393119,40620786,62,-12,20,-1040
40.62,33393119,40624805,62,-12,20,-1040
40.64,33393119,40648786,62,-12,24,-1040
40.65,33393119,40652788,62,-12,24,-1040
40.65,33393119,40656777,62,-20,24,-1036
40.66,33393119,40660776,62,-20,24,-1036
40.66,33393119,40664777,62,-20,24,-1036
40.66,33393119,40668789,61,-20,24,-1036
40.69,33393119,40692867,61,-12,28,-1048
40.69,33393119,40696935,61,-8,24,-1048
40.7,33393119,40700777,61,-8,24,-1048
40.7,33393119,40704795,61,-8,24,-1048
40.7,33393119,40708868,61,-8,24,-1048
40.71,33393119,40712873,61,-8,24,-1048
40.71,33393119,40716781,61,-12,20,-1036
40.74,33393119,40740775,61,-20,24,-1036
40.74,33393119,40744777,66,-20,24,-1036
40.74,33393119,40748788,66,-20,24,-1036
40.75,33393119,40752939,66,-20,24,-1036
40.75,33393119,40756777,66,-20,24,-1036
40.76,33393119,40760777,66,-8,24,-1032
40.78,33393119,40787297,63,-12,24,-1044
40.79,33393119,40792784,63,-12,24,-1044
40.79,33393119,40796792,60,-12,24,-1044
40.8,33393119,40800831,60,-12,24,-1036
40.8,33393119,40804870,60,-12,24,-1036
40.8,33393119,40808872,60,-12,24,-1036
40.81,33393119,40812787,60,-12,24,-1036
40.83,33393119,40836775,59,-16,24,-1032
40.84,33393119,40840787,59,-12,24,-1036
40.84,33393119,40844791,62,-12,24,-1036
40.84,33393119,40848777,62,-12,24,-1036
40.85,33393119,40852777,62,-12,24,-1036
40.85,33393119,40856777,62,-12,24,-1036
40.88,33393119,40880816,62,-20,20,-1040
40.88,33393119,40884864,62,-20,20,-1040
40.88,33393119,40888926,62,-20,20,-1040
40.89,33393119,40892798,62,-20,20,-1040
40.89,33393119,40896804,67,-20,20,-1040
40.9,33393119,40900921,67,-12,32,-1044
40.9,33393119,40904919,67,-12,32,-1044
40.92,33393119,40928796,61,-12,20,-1056
