time_ax,theoretical_vx
2.15166250000000003,1.41442550523557453
2.15765750000000001,1.41003843699573239
2.16165750000000001,1.40565356174176292
2.17566750000000031,1.37931470490865715
2.18971450000000001,1.37484868917737035
2.19375349999999969,1.37045723496578109
2.19784349999999984,1.36587937695494821
2.20180549999999986,1.36176862493516082
2.20571099999999998,1.35731467062617783
2.22169949999999972,1.32670607029745935
2.23766399999999965,1.32230474764943917
2.2416640000000001,1.31793412680364774
2.24566249999999989,1.3135360936344378
2.24966799999999978,1.3091501218875321
2.25366299999999997,1.30477511506999355
2.25765800000000016,1.30038914332308786
2.27166849999999965,1.27405028648998209
2.28570850000000014,1.26959962165980911
2.28974399999999978,1.26520049199766271
2.2937050000000001,1.2609132046150624
2.29766949999999959,1.25650639950235887
2.30171049999999999,1.25205134870043899
2.31771150000000015,1.22141643254123888
2.33566900000000022,1.2126708048779089
2.34166299999999961,1.20827167521576251
2.34566349999999968,1.2038977648911604
2.3496579999999998,1.19951179314425471
2.35365800000000025,1.19512582139734902
2.35770299999999988,1.19064116528613773
2.37174800000000019,1.1643253348047029
2.38578050000000008,1.15986809101691013
2.38974500000000001,1.15563124230939906
2.39368399999999992,1.15122991966137933
2.39771899999999993,1.14678254431001658
2.40175599999999978,1.14237683569024995
2.41571049999999987,1.11618052293891856
2.42965650000000011,1.11179345469907598
2.43365700000000018,1.10740748295217029
2.43766250000000007,1.10300944978296034
2.44166300000000014,1.09863444296542179
2.44565799999999989,1.09424847121851609
2.45966799999999974,1.06791071087834699
2.47368399999999999,1.06351158121620015
2.47771849999999993,1.05906310937190096
2.48177849999999989,1.05460805856998152
2.48574249999999974,1.05037011336953401
2.49171100000000001,1.04151922238427774
2.49778350000000016,1.03705320665299094
2.56373799999999985,0.896881935593628721
2.62965650000000029,0.892494867353786026
2.63366949999999989,0.888081483283462148
2.63766999999999996,0.883721827367038082
2.64165799999999962,0.879335855620132278
2.64565800000000007,0.874949883873226475
2.65966650000000016,0.848615413011867159
2.67370850000000004,0.8441559762382006
2.6777470000000001,0.839759039561927434
2.68178949999999983,0.835290830844767296
2.68575300000000006,0.831067140052496822
2.68971949999999982,0.826592352377716444
2.69375349999999969,0.822220635038988124
2.70770849999999985,0.79598923451368131
2.72166399999999964,0.791616420682016098
2.72565750000000007,0.787231545428046742
2.72966249999999988,0.782833512258837239
2.73366850000000028,0.778446444018994543
2.73766350000000003,0.774072533694392995
2.75165300000000013,0.747767668142325537
2.76566000000000001,0.743355380564937995
2.77171250000000002,0.734494621143251813
2.77779050000000005,0.730026412426091231
2.78179599999999994,0.725710616227135952
2.78575649999999975,0.721341091874281415
2.78975849999999959,0.716934286761577777
2.80371199999999998,0.690741263489055957
2.8176635000000001,0.686338844348099442
2.82166400000000017,0.681968223502308013
2.82566249999999997,0.677570190333097955
2.82966799999999985,0.673184218586192151
2.83366300000000004,0.668809211768653711
2.83765800000000024,0.664423240021747907
2.85166349999999991,0.638095348118009387
2.86566600000000005,0.633715955328723934
2.86970550000000024,0.629236781682195989
2.87378499999999981,0.624769669457972743
2.87774699999999983,0.620548171651576053
2.88168699999999989,0.616129305116568271
2.89567899999999989,0.589863913310223142
