time_px,theoretical_px
2.35568050000000007,2.82118237702827823
2.36472550000000004,2.83772012927516659
2.37876425000000014,2.85402725139908719
2.38776275000000027,2.85861714995257321
2.39171449999999997,2.86316051301107466
2.39570149999999993,2.86779675315713689
2.39973749999999963,2.87241742136566724
2.40873325000000005,2.88817594069616268
2.42268349999999977,2.90371160324223254
2.43165675000000014,2.9081505599177695
2.43565975000000012,2.9125774724298048
2.4396627500000001,2.91698131062627475
2.44366050000000001,2.92136159424735675
2.45266299999999982,2.93650751931794529
2.46667599999999965,2.95144452674094415
2.47570125000000019,2.95572629053553282
2.47974849999999991,2.96001704300645496
2.48376049999999982,2.96418910974323913
2.48872674999999965,2.97043183049346293
2.49474725000000008,2.97674289603112729
2.53076074999999978,3.04051875870077914
2.59669725000000007,3.09949527609332431
2.63166300000000009,3.10306800254087767
2.63566974999999992,3.10661205211300651
2.63966399999999979,3.11012758913288279
2.64365799999999984,3.1136361606118701
2.65266225000000011,3.12570844284257765
2.6666875000000001,3.13759339076650212
2.67572775000000007,3.14099363616215665
2.67976824999999996,3.14437933071271614
2.68377124999999994,3.14768163562154202
2.68773624999999994,3.15096918880990406
2.69173649999999975,3.15429484460552345
2.70073099999999977,3.16558590397032713
2.71468624999999975,3.17666381933086894
2.72366074999999963,3.17981638400719957
2.7276600000000002,3.18296043928521755
2.73166550000000008,3.18608768303764256
2.73566600000000015,3.18918883969562472
2.74465825000000008,3.19983373144742211
2.75865649999999984,3.21027681171904344
2.76868625000000002,3.21474915528671268
2.77475149999999982,3.21919983470772975
2.77979324999999999,3.22211531204186485
2.78377624999999984,3.22498083618683262
2.78775749999999967,3.22785882521948286
2.79673524999999978,3.23767982561469436
2.81068775000000004,3.24728599217693947
2.81966375000000014,3.25002294838940742
2.82366325000000007,3.25274100556326751
2.82766524999999991,3.25544622895573044
2.83166549999999972,3.2581268608328644
2.83566050000000036,3.26078999265531566
2.84466075000000007,3.26991120469841112
2.85866474999999998,3.27881547358666747
2.86768575000000014,3.28136632237724557
2.87174525000000003,3.28392418203595859
2.8757659999999996,3.28639115667919679
2.87971699999999986,3.28882741130842993
2.88868299999999989,3.29726453986454393
2.90266875000000013,3.30547984727358868
2.91165874999999996,3.30781326557926603
2.91565800000000008,3.31012769933329132
2.9196572500000002,3.31242603205880171
2.92465750000000035,3.31583362651781943
2.93665724999999966,3.32570088195376679
2.95368524999999993,3.33422030424481797
2.96373575000000011,3.33634834008651149
2.96776924999999991,3.33844705869681357
2.97176174999999976,3.3404972561357944
2.97571374999999971,3.3425195536943324
2.97977049999999988,3.34464103066830232
2.9888457500000003,3.35153489505565227
3.00274550000000007,3.3581416320559061
3.01165649999999996,3.36003664395256862
3.01565700000000003,3.36191363832767776
3.01967174999999965,3.36378667192276026
