Time (seconds),Lock,Running Time,Light,Acceleration x,Acceleration y,Acceleration z
75.11,70393118,75117573,0,-116,44,-1016
75.12,70393118,75126243,0,-116,40,-1020
75.14,70393118,75137469,0,-116,40,-1020
75.15,70393118,75149642,0,-124,44,-1028
75.15,70393118,75157472,0,-124,44,-1028
75.2,70393118,75206225,0,-120,48,-1028
75.21,70393118,75217593,0,-120,48,-1028
75.22,70393118,75226263,0,-120,52,-1036
75.23,70393118,75237813,0,-120,52,-1036
75.25,70393118,75249956,0,-124,44,-1020
75.26,70393118,75261540,0,-124,44,-1020
75.31,70393118,75309672,0,-120,48,-1032
75.31,70393118,75317469,0,-120,48,-1032
75.32,70393118,75326139,0,-116,40,-1044
75.33,70393118,75337829,0,-116,40,-1044
75.35,70393118,75349973,0,-120,44,-1036
75.36,70393118,75361559,0,-120,44,-1036
75.37,70393118,75370220,0,-128,52,-1028
75.42,70393118,75421691,0,-120,48,-1044
75.43,70393118,75430352,0,-116,44,-1032
75.44,70393118,75441911,0,-116,44,-1032
75.45,70393118,75453503,0,-124,48,-1028
75.46,70393118,75461472,0,-124,48,-1028
75.47,70393118,75470136,0,-124,40,-1008
75.52,70393118,75521728,0,-124,40,-1044
75.53,70393118,75530416,0,-124,48,-1020
75.54,70393118,75541947,0,-124,48,-1020
75.55,70393118,75553534,0,-120,40,-1032
75.56,70393118,75561472,0,-120,40,-1032
75.57,70393118,75570135,0,-120,44,-1024
75.58,70393118,75581836,0,-120,44,-1024
75.73,70393118,75737894,0,-128,48,-1028
75.75,70393118,75749489,0,-124,40,-1024
75.75,70393118,75757632,0,-124,40,-1024
75.76,70393118,75765475,0,-120,40,-1020
75.77,70393118,75777796,0,-120,40,-1020
75.78,70393118,75785508,0,-124,52,-1032
75.83,70393118,75837913,0,-128,44,-1024
75.85,70393118,75849501,0,-120,44,-1024
75.85,70393118,75857472,0,-120,44,-1024
75.86,70393118,75865686,0,-116,48,-1020
75.87,70393118,75877810,0,-116,48,-1020
75.88,70393118,75885473,0,-124,44,-1032
75.93,70393118,75937950,0,-120,44,-1032
75.95,70393118,75949534,0,-112,48,-1032
75.95,70393118,75957472,0,-112,48,-1032
75.96,70393118,75965724,0,-112,44,-1028
75.97,70393118,75977832,0,-124,44,-1028
75.99,70393118,75989860,0,-116,44,-1028
76,70393118,76001581,0,-116,44,-1028
76.05,70393118,76049777,0,-124,48,-1036
76.05,70393118,76057469,0,-124,48,-1036
76.06,70393118,76065739,0,-124,48,-1036
76.07,70393118,76074419,0,-128,44,-1028
76.08,70393118,76085958,0,-128,44,-1028
76.09,70393118,76097552,0,-116,48,-1036
76.15,70393118,76149794,0,-124,48,-1028
76.15,70393118,76157469,0,-124,48,-1028
76.16,70393118,76165732,0,-124,48,-1028
76.17,70393118,76174425,0,-124,44,-1032
76.18,70393118,76185493,0,-124,44,-1032
76.19,70393118,76194196,0,-116,36,-1036
76.2,70393118,76205663,0,-116,36,-1036
76.25,70393118,76253630,0,-124,44,-1040
76.26,70393118,76261472,0,-124,44,-1040
76.27,70393118,76270135,0,-128,40,-1020
76.28,70393118,76281952,0,-128,40,-1020
76.29,70393118,76293558,0,-120,48,-1012
76.3,70393118,76301469,0,-120,48,-1012
76.35,70393118,76350511,0,-124,44,-1032
76.36,70393118,76361734,0,-124,44,-1032
76.37,70393118,76370416,0,-120,48,-1028
76.38,70393118,76381907,0,-120,48,-1028
76.39,70393118,76393544,0,-116,44,-1028
76.4,70393118,76401469,0,-116,44,-1028
76.45,70393118,76450532,0,-124,44,-1036
76.46,70393118,76461726,0,-124,44,-1036
76.47,70393118,76469469,0,-124,52,-1016
76.48,70393118,76481951,0,-124,52,-1016
76.49,70393118,76493547,0,-124,52,-1036
76.5,70393118,76501469,0,-124,52,-1036
76.51,70393118,76509469,0,-124,40,-1020
76.56,70393118,76561719,0,-120,44,-1040
76.57,70393118,76569469,0,-128,36,-1028
76.58,70393118,76581960,0,-128,36,-1028
76.59,70393118,76593558,0,-120,44,-1036
76.6,70393118,76601469,0,-120,44,-1036
76.61,70393118,76609469,0,-120,48,-1012
76.66,70393118,76665777,0,-116,48,-1040
76.67,70393118,76674441,0,-128,48,-1028
76.68,70393118,76685513,0,-128,48,-1028
76.69,70393118,76694196,0,-120,44,-1028
76.7,70393118,76705737,0,-120,44,-1028
76.71,70393118,76714419,0,-124,44,-1024
76.72,70393118,76725927,0,-124,44,-1024
76.77,70393118,76777947,0,-120,48,-1016
76.79,70393118,76789543,0,-120,48,-1016
76.79,70393118,76798207,0,-124,48,-1036
76.81,70393118,76809768,0,-124,48,-1036
76.81,70393118,76818447,0,-116,44,-1032
76.83,70393118,76829477,0,-116,44,-1032
76.88,70393118,76881868,0,-128,48,-1036
76.89,70393118,76893499,0,-124,48,-1044
76.9,70393118,76901469,0,-124,48,-1044
76.91,70393118,76909794,0,-124,48,-1044
76.91,70393118,76918461,0,-124,40,-1028
76.93,70393118,76929482,0,-124,40,-1028
76.97,70393118,76977485,0,-128,44,-1020
76.98,70393118,76985469,0,-128,44,-1020
76.99,70393118,76994200,0,-124,44,-1028
77,70393118,77005747,0,-124,44,-1028
77.01,70393118,77014449,0,-124,40,-1040
77.02,70393118,77025956,0,-124,40,-1040
77.03,70393118,77037563,0,-116,48,-1020
77.08,70393118,77085560,0,-124,44,-1032
77.09,70393118,77094236,0,-124,48,-1032
77.1,70393118,77105771,0,-124,48,-1032
77.11,70393118,77114459,0,-120,40,-1036
77.12,70393118,77125484,0,-120,40,-1036
77.13,70393118,77134473,0,-132,44,-1036
77.19,70393118,77189609,0,-124,44,-1024
77.19,70393118,77198286,0,-124,40,-1040
77.21,70393118,77209820,0,-124,40,-1040
77.22,70393118,77221955,0,-128,40,-1024
77.23,70393118,77233532,0,-124,48,-1028
77.24,70393118,77245667,0,-124,48,-1028
77.25,70393118,77253469,0,-120,44,-1028
77.3,70393118,77305783,0,-124,44,-1040
77.31,70393118,77313472,0,-116,48,-1032
77.32,70393118,77325490,0,-116,48,-1032
77.33,70393118,77333633,0,-128,40,-1044
77.34,70393118,77345654,0,-128,40,-1044
77.35,70393118,77353469,0,-116,48,-1028
77.54,70393118,77541611,0,-112,48,-1028
77.55,70393118,77549469,0,-112,48,-1028
77.55,70393118,77558140,0,-120,32,-1024
77.57,70393118,77569939,0,-120,32,-1024
77.58,70393118,77581536,0,-116,44,-1028
77.59,70393118,77589472,0,-116,44,-1028
77.63,70393118,77637801,0,-120,44,-1036
77.65,70393118,77649728,0,-120,44,-1036
77.66,70393118,77661892,0,-128,44,-1036
77.67,70393118,77673491,0,-128,44,-1036
77.68,70393118,77682149,0,-116,44,-1028
77.69,70393118,77693650,0,-116,44,-1028
77.7,70393118,77702331,0,-124,48,-1040
77.75,70393118,77753729,0,-120,56,-1020
77.76,70393118,77762416,0,-128,52,-1024
77.77,70393118,77773482,0,-128,52,-1024
77.78,70393118,77782152,0,-124,44,-1032
77.79,70393118,77793665,0,-124,44,-1032
77.8,70393118,77802330,0,-124,44,-1044
77.85,70393118,77853768,0,-120,48,-1020
77.86,70393118,77862422,0,-120,44,-1032
77.87,70393118,77873510,0,-120,44,-1032
77.88,70393118,77882193,0,-120,48,-1024
77.89,70393118,77893693,0,-120,48,-1024
77.9,70393118,77902359,0,-124,44,-1032
77.91,70393118,77913923,0,-124,44,-1032
77.97,70393118,77969872,0,-124,48,-1012
77.98,70393118,77981595,0,-120,44,-1032
77.99,70393118,77989469,0,-120,44,-1032
77.99,70393118,77997469,0,-124,32,-1024
78.01,70393118,78009912,0,-124,32,-1024
78.02,70393118,78021590,0,-120,52,-1024
78.07,70393118,78069506,0,-116,48,-1040
78.07,70393118,78077469,0,-120,48,-1036
78.09,70393118,78089698,0,-120,48,-1036
78.09,70393118,78097469,0,-128,44,-1036
78.11,70393118,78109945,0,-128,44,-1036
78.12,70393118,78121526,0,-124,40,-1028
78.17,70393118,78169514,0,-128,48,-1040
78.17,70393118,78177469,0,-116,44,-1040
78.19,70393118,78189751,0,-116,44,-1040
78.19,70393118,78197473,0,-128,52,-1012
78.21,70393118,78209969,0,-128,52,-1012
78.22,70393118,78221549,0,-124,44,-1024
78.23,70393118,78229469,0,-124,44,-1024
78.27,70393118,78277650,0,-116,40,-1016
78.29,70393118,78289800,0,-116,40,-1016
78.29,70393118,78297472,0,-116,40,-1016
78.3,70393118,78306147,0,-120,52,-1036
78.31,70393118,78317552,0,-120,52,-1036
78.32,70393118,78326218,0,-124,44,-1036
78.37,70393118,78377683,0,-128,40,-1032
78.38,70393118,78386352,0,-112,40,-1040
78.4,70393118,78397907,0,-112,40,-1040
78.41,70393118,78409568,0,-124,40,-1040
78.41,70393118,78417447,0,-124,40,-1040
78.42,70393118,78426101,0,-112,44,-1028
78.43,70393118,78437823,0,-112,44,-1028
78.49,70393118,78489851,0,-124,52,-1040
78.5,70393118,78501867,0,-124,44,-1032
78.51,70393118,78513574,0,-124,44,-1032
78.52,70393118,78522252,0,-120,48,-1024
78.53,70393118,78533768,0,-120,48,-1024
78.54,70393118,78542424,0,-112,48,-1044
78.59,70393118,78597945,0,-120,44,-1032
78.61,70393118,78609541,0,-124,48,-1020
78.61,70393118,78617469,0,-124,48,-1020
78.62,70393118,78626142,0,-120,40,-1020
78.63,70393118,78637840,0,-120,40,-1020
78.65,70393118,78649506,0,-124,48,-1040
78.69,70393118,78697487,0,-116,48,-1028
78.7,70393118,78706199,0,-120,52,-1020
78.71,70393118,78717660,0,-120,52,-1020
78.72,70393118,78726343,0,-120,48,-1036
78.73,70393118,78737877,0,-120,48,-1036
78.75,70393118,78749507,0,-120,36,-1040
78.76,70393118,78757470,0,-120,36,-1040
78.81,70393118,78813619,0,-116,48,-1032
78.82,70393118,78821472,0,-116,48,-1032
78.83,70393118,78833836,0,-116,48,-1032
78.84,70393118,78845499,0,-128,48,-1028
78.85,70393118,78853469,0,-128,48,-1028
78.86,70393118,78861469,0,-124,52,-1032
78.91,70393118,78913645,0,-120,44,-1024
78.92,70393118,78921483,0,-124,48,-1036
78.93,70393118,78933868,0,-124,48,-1036
78.94,70393118,78945507,0,-120,40,-1036
78.95,70393118,78953661,0,-120,40,-1036
78.96,70393118,78961469,0,-124,48,-1024
78.97,70393118,78973835,0,-124,48,-1024
79.02,70393118,79026094,0,-120,44,-1048
79.03,70393118,79037492,0,-120,44,-1048
79.04,70393118,79046193,0,-124,48,-1028
79.05,70393118,79057657,0,-124,48,-1028
79.06,70393118,79066341,0,-128,40,-1052
79.07,70393118,79077469,0,-128,40,-1052
79.12,70393118,79126092,0,-132,44,-1028
79.13,70393118,79137487,0,-132,44,-1028
79.14,70393118,79146152,0,-128,44,-1024
79.16,70393118,79157643,0,-128,44,-1024
79.17,70393118,79169470,0,-120,44,-1024
79.17,70393118,79177469,0,-120,44,-1024
79.33,70393118,79329840,0,-124,52,-1032
79.34,70393118,79341483,0,-124,52,-1032
79.35,70393118,79350194,0,-120,44,-1032
79.36,70393118,79361638,0,-120,44,-1032
79.37,70393118,79370299,0,-124,48,-1032
79.38,70393118,79381858,0,-124,48,-1032
79.39,70393118,79393494,0,-124,44,-1024
79.44,70393118,79441631,0,-124,44,-1040
79.45,70393118,79450285,0,-124,48,-1020
79.46,70393118,79461653,0,-124,48,-1020
79.47,70393118,79470326,0,-124,52,-1020
79.48,70393118,79481873,0,-124,52,-1020
79.49,70393118,79493491,0,-124,44,-1036
79.54,70393118,79546428,0,-124,52,-1028
79.55,70393118,79557599,0,-124,52,-1028
79.56,70393118,79565469,0,-128,44,-1032
79.57,70393118,79577821,0,-128,44,-1032
79.59,70393118,79589950,0,-128,36,-1024
79.6,70393118,79601528,0,-128,36,-1024
79.61,70393118,79610206,0,-124,48,-1048
79.66,70393118,79661632,0,-116,44,-1024
79.67,70393118,79673470,0,-120,48,-1028
79.68,70393118,79681469,0,-120,48,-1028
79.69,70393118,79690149,0,-128,40,-1004
79.7,70393118,79701533,0,-128,40,-1004
79.71,70393118,79710208,0,-124,44,-1036
79.76,70393118,79761685,0,-124,44,-1020
79.77,70393118,79770358,0,-124,48,-1020
79.78,70393118,79781912,0,-124,48,-1020
79.79,70393118,79793513,0,-120,44,-1020
79.8,70393118,79801447,0,-120,44,-1020
79.81,70393118,79810114,0,-116,48,-1024
79.86,70393118,79861696,0,-120,48,-1024
79.87,70393118,79870361,0,-124,52,-1040
79.88,70393118,79881902,0,-124,52,-1040
79.89,70393118,79893483,0,-124,40,-1024
79.9,70393118,79901772,0,-124,40,-1024
79.91,70393118,79910448,0,-116,40,-1016
79.92,70393118,79921786,0,-116,40,-1016
79.97,70393118,79970049,0,-124,44,-1032
79.98,70393118,79981885,0,-124,44,-1032
79.99,70393118,79993491,0,-124,44,-1032
80,70393118,80001443,0,-124,44,-1032
80.01,70393118,80010116,0,-132,44,-1032
80.02,70393118,80021656,0,-132,44,-1032
80.07,70393118,80070062,0,-124,40,-1028
80.08,70393118,80081906,0,-124,40,-1028
80.09,70393118,80093501,0,-120,52,-1028
80.1,70393118,80101472,0,-120,52,-1028
80.11,70393118,80110138,0,-128,44,-1036
80.12,70393118,80121799,0,-128,44,-1036
80.13,70393118,80130465,0,-120,44,-1016
80.18,70393118,80181940,0,-124,52,-1044
80.19,70393118,80193522,0,-128,40,-1028
80.2,70393118,80201472,0,-128,40,-1028
80.21,70393118,80210135,0,-120,40,-1040
80.22,70393118,80221835,0,-120,40,-1040
80.23,70393118,80233491,0,-132,48,-1024
80.28,70393118,80281928,0,-128,52,-1032
80.29,70393118,80293530,0,-128,40,-1040
80.3,70393118,80301469,0,-128,40,-1040
80.31,70393118,80310668,0,-120,40,-1016
80.32,70393118,80321844,0,-120,40,-1016
80.33,70393118,80333498,0,-116,44,-1024
80.38,70393118,80385491,0,-124,48,-1052
80.39,70393118,80394199,0,-120,48,-1032
80.4,70393118,80405732,0,-120,48,-1032
80.41,70393118,80417935,0,-128,40,-1032
80.43,70393118,80429484,0,-112,40,-1036
80.44,70393118,80441561,0,-112,40,-1036
80.45,70393118,80449469,0,-124,48,-1028
80.5,70393118,80501762,0,-120,44,-1028
80.51,70393118,80509469,0,-128,36,-1036
80.52,70393118,80521865,0,-128,36,-1036
80.53,70393118,80533516,0,-128,44,-1024
80.54,70393118,80541469,0,-128,44,-1024
80.55,70393118,80549469,0,-124,44,-1024
80.6,70393118,80601657,0,-120,44,-1016
80.61,70393118,80609803,0,-112,48,-1056
80.62,70393118,80621890,0,-112,48,-1056
80.63,70393118,80633524,0,-124,48,-1032
80.64,70393118,80641469,0,-124,48,-1032
80.65,70393118,80649469,0,-124,48,-1032
80.65,70393118,80658201,0,-116,44,-1032
80.71,70393118,80709775,0,-132,40,-1032
80.71,70393118,80718433,0,-116,44,-1040
80.73,70393118,80729505,0,-116,44,-1040
80.73,70393118,80738196,0,-116,44,-1036
80.75,70393118,80749701,0,-116,44,-1036
80.76,70393118,80758379,0,-124,44,-1028
80.81,70393118,80809769,0,-128,40,-1032
80.81,70393118,80818420,0,-120,44,-1040
80.83,70393118,80829507,0,-120,44,-1040
80.83,70393118,80838197,0,-124,48,-1036
80.85,70393118,80849690,0,-124,48,-1036
